RecordID,AerolineaCodigo,AerolineaNombre,NumeroVuelo,VueloNaturalKey,AeropuertoOrigenCodigo,AeropuertoDestinoCodigo,FechaHoraSalida,FechaHoraLlegada,DuracionMinutos,EstadoVueloCodigo,RetrasoMinutos,TipoAeronaveCodigo,ClaseCabinaCodigo,Asiento,PasajeroID,GeneroCodigo,EdadPasajero,NacionalidadCodigo,FechaHoraReserva,CanalVentaCodigo,MetodoPagoCodigo,PrecioBoleto,MonedaCodigo,PrecioUSD,EquipajeTotal,EquipajeFacturado,HashPasajero
2585,FR,RYANAIR,FR1637,9d92404321f682c76c18e208de952bfecb066c4fb6e7e31f3b43934c709aece7,CUN,SJO,2025-06-21 14:06:00,2025-06-21 19:12:00,311,ON_TIME,0,B787,ECONOMY,40B,05fd45d7-ff06-42d8-bcf8-65078039aad4,M,24,ES,2025-04-25 12:55:00,WEB,PAYPAL,54.88,MXN,3.18,1,0,cb2bdae39391887e4d198152d2cd0c9d96e4be2190e48c5e7365210a34589a13
2586,DL,DELTA,DL6751,db37d1ca3d9016d817a9bc5d922cca56c319e666b058d69c4bd611110f8881b3,GUA,CUN,2025-03-12 01:40:00,2025-03-12 07:48:00,353,ON_TIME,0,B767,ECONOMY,39B,44d5d35d-f705-4636-9e05-8795328545fe,M,38,PA,2024-12-10 16:01:00,WEB,TRANSFERENCIA,52.16,USD,52.16,3,2,9b204fc09d793d4d94ecb9d1eb75d6d911ab3a38cd35fb911cac37eb7182ca52
2587,IB,IBERIA,IB3227,02b6c38a0d0c9bc6730cc8ca70bc3a004c582e0d5b9689e26a38b44a64a1c12c,MIA,MAD,2025-10-09 16:53:00,2025-10-09 22:47:00,359,ON_TIME,0,B738,ECONOMY,45B,3c509876-7620-48a8-b0f0-afc2c1fa8b62,M,,CO,2025-07-30 03:10:00,AGENCIA,EFECTIVO,57.49,USD,57.49,0,0,1957692af881d16b487be85f68869bdef8c53aa563aeb3821ab44e98e9bae0d1
2588,AA,AMERICAN AIRLINES,AA0518,19320e7e30ae596929279cbc7d147b853d12c9b224e4d4473d225ab06731e851,MIA,SAP,2024-01-23 12:23:00,2024-01-23 22:09:00,363,DELAYED,201,B767,ECONOMY,42C,4c49f327-e010-415f-8110-1aaa17b781a8,F,41,HN,2023-12-29 10:36:00,APP,PUNTOS,153.01,USD,153.01,2,1,5543c59f428079cfe03d44de9b519b92d3c88f4b3f1652a56c1b9bac45d44eb7
2589,IB,IBERIA,IB6946,805f812f72f2e67f10c76bd893f3fae0df259c24cf12de99c66cc9bdb68dafc8,JFK,GUA,2024-05-30 17:02:00,2024-05-30 21:19:00,250,DELAYED,10,B787,ECONOMY,43F,87556be2-fa4b-473f-ae77-bdba72f4e38d,M,17,MX,2024-04-12 23:10:00,APP,PAYPAL,42.58,MXN,2.47,2,1,dae46364c225a89d50cde4f86a2e21e766a1518df1bfea5f1687be286a865fc8
2590,CM,COPA AIRLINES,CM1723,02b47194b517c4144ed0617ffada69bf6624a6dc9a3e645118f7486a2ec05fb9,MAD,LAX,2024-12-24 01:24:00,,,CANCELLED,,A319,BUSINESS,,6c67c721-8b5e-4ee8-8fff-f37ad3135190,F,32,ES,2024-11-16 19:10:00,WEB,EFECTIVO,180.18,USD,180.18,1,0,76aeb4d8b20566a0e39d3d9637f70d0d3e769dd8ab999dde9529faa5fc2d21b2
2591,WN,SOUTHWEST,WN9030,430b700c94d53a8d47bf63a6e9f739c5d6b11289f37e1264f86cc738a3e1f685,HAV,LAX,2024-09-05 23:30:00,2024-09-06 02:09:00,141,ON_TIME,0,B777,FIRST,3B,0b450bfa-04f0-46ae-af49-baa60129b7e4,M,36,MX,2024-05-29 23:03:00,CALL_CENTER,EFECTIVO,264.75,MXN,15.36,1,0,dae46364c225a89d50cde4f86a2e21e766a1518df1bfea5f1687be286a865fc8
2592,WN,SOUTHWEST,WN4376,decede4a01aab7e61bc678718eccffac4c4a890183d4121bf446770d83a4be31,SJO,MIA,2025-05-15 11:30:00,2025-05-15 16:23:00,291,ON_TIME,0,B787,PREMIUM_ECONOMY,15C,0c96d7b7-bf75-46d3-bf8b-fedda5b99c32,M,31,PA,2025-01-24 21:31:00,WEB,EFECTIVO,125.05,USD,125.05,0,0,9b204fc09d793d4d94ecb9d1eb75d6d911ab3a38cd35fb911cac37eb7182ca52
2593,UA,UNITED,UA8111,b980baaa126a445afe2156af42842c630ea714f3421bf67d2414a33840fb33bd,GUA,MAD,2025-06-14 06:05:00,2025-06-14 08:49:00,139,ON_TIME,0,B739,BUSINESS,5B,a25d8efc-60a7-4d16-8675-0fc816aec29d,F,47,PE,2025-02-27 09:23:00,CALL_CENTER,TARJETA,90.4,USD,90.4,2,1,5f5c32ab303bd7c6f93620d277208b2983727851bbc1fb806ec2f15d5ff0eb7d
2594,UA,UNITED,UA0846,178e472372b5405aa64c8cb7551f7f1b54bdee9ade994dff00626d1f838b5093,SAP,SAL,2025-02-21 08:06:00,2025-02-21 13:28:00,263,DELAYED,57,A319,PREMIUM_ECONOMY,12B,58bffc64-7d92-423e-b723-7627743e029e,X,29,GT,2024-11-26 20:07:00,WEB,PAYPAL,118.5,EUR,129.17,1,0,1ef9d45b1632882714004127d6de0789a4e91ffadb7d57eeeb0b18d90215c488
2595,LA,LATAM,LA7413,0881c602a1410b1f5f668f4bd1c7d10acfba683e33e54ace1a343318d04d92eb,MAD,BOG,2024-12-26 20:38:00,2024-12-27 02:21:00,350,ON_TIME,0,CRJ9,ECONOMY,38D,d030f808-569d-41f0-9c75-7ad21a487aac,M,22,SV,2024-09-26 12:09:00,CALL_CENTER,EFECTIVO,149.29,USD,149.29,0,0,ac6f1111fcfd59a660556e6ebba881230e66ee9b787544633b56da3d29614e0a
2596,CM,COPA AIRLINES,CM3666,abab91c0f8d25344ca7feb44987c875f21cb94b38b212a7af26aade12be18f66,SAP,BCN,2024-09-14 23:30:00,2024-09-15 03:33:00,226,ON_TIME,0,B757,ECONOMY,26C,ba9ed0f4-affc-4fcc-9aaa-167661a7a849,M,25,PA,2024-05-25 19:34:00,AEROPUERTO,TRANSFERENCIA,80.28,GTQ,10.28,0,0,9b204fc09d793d4d94ecb9d1eb75d6d911ab3a38cd35fb911cac37eb7182ca52
2597,IB,IBERIA,IB2123,7a9985c8f7a4eaf8c1a23f4aa5a1e004397256e071f8802da3f405e4b3b6b572,SAL,GUA,2024-09-03 02:58:00,2024-09-03 08:39:00,320,ON_TIME,0,B767,ECONOMY,38B,151c137c-acac-43cb-aeaf-80dd9c45d5ac,F,41,HN,2024-07-13 23:16:00,AEROPUERTO,TARJETA,66.22,EUR,72.18,2,1,5543c59f428079cfe03d44de9b519b92d3c88f4b3f1652a56c1b9bac45d44eb7
2598,CM,COPA AIRLINES,CM2453,b767e9b4dbe515134a360642977b80b41cab571db07c8cfb0cfe3c8b73387447,CUN,SAP,2025-12-03 02:06:00,2025-12-03 07:50:00,323,ON_TIME,0,E190,ECONOMY,17F,4e1fb572-4a38-46f4-a8b9-045d36b44213,F,9,ES,2025-02-08 21:50:00,WEB,TRANSFERENCIA,70.1,USD,70.1,2,1,76aeb4d8b20566a0e39d3d9637f70d0d3e769dd8ab999dde9529faa5fc2d21b2
2599,CM,COPA AIRLINES,CM2817,cece85e4e9e17106d249b06dd249f78913aa466481a9e0f9198c6db8c5623657,JFK,LIM,2024-05-21 21:16:00,,,CANCELLED,,B737,PREMIUM_ECONOMY,,98db5b6a-aa95-4e6a-8686-ba9b9119df2d,F,47,CO,2024-05-06 20:10:00,WEB,EFECTIVO,97.73,USD,97.73,1,0,4f206a7c2b5d26cbf1f6bf148bdd0e4f69558ca42ae217e3ad9c94f9602dcd4b
2600,CM,COPA AIRLINES,CM1469,9cc2586a8830d58f9d0405b1662008d15f672b1bea1fe767106b2876c156f807,LAX,SAP,2024-10-10 06:41:00,,,CANCELLED,,B739,ECONOMY,,dd101cb4-d54a-4e74-89e6-f08579b44e96,F,22,HN,2024-01-07 16:01:00,AEROPUERTO,PUNTOS,112.62,USD,112.62,1,0,5543c59f428079cfe03d44de9b519b92d3c88f4b3f1652a56c1b9bac45d44eb7
2601,BA,BRITISH AIRWAYS,BA1118,e6b9b85a033a06822cda7f29606a1e0b92ca80e769f6044c0f23351c49dd20e3,LIM,SAP,2025-06-24 17:53:00,2025-06-24 22:35:00,262,ON_TIME,0,B738,ECONOMY,20A,d7c094fc-cc25-4eaf-972f-bc4e43eab18f,M,29,PA,2025-05-24 18:32:00,AEROPUERTO,TARJETA,68.13,USD,68.13,2,1,9b204fc09d793d4d94ecb9d1eb75d6d911ab3a38cd35fb911cac37eb7182ca52
2602,AV,AVIANCA,AV6419,82d2cffc76846a6c50e8da9c43b1f06211c00a619a6673c7d7b8bd1f67319ede,SAL,MAD,2025-05-19 09:23:00,2025-05-19 12:52:00,184,ON_TIME,0,CRJ9,ECONOMY,41C,9b210a4c-ed3d-4dcf-abf7-bf5256590043,M,35,CR,2025-03-07 02:16:00,AEROPUERTO,TRANSFERENCIA,106.67,EUR,116.27,1,0,e6c990813e302ad58485a3c9abbea9879e5ee8e8e0bb8b5d157e802d52b37ade
2603,BA,BRITISH AIRWAYS,BA7142,4c7f3e448d5aaf086d2426dee9115fca2906d630c79a3a6f0b4b0b06ed8c88c9,SAP,LIM,2025-09-09 05:09:00,2025-09-09 07:21:00,109,ON_TIME,0,B757,ECONOMY,33B,a35b1f88-f692-411f-a535-281d2b777adb,F,64,US,2025-06-17 09:19:00,WEB,TARJETA,108.8,USD,108.8,1,0,2f7bb6b9d5c21a98496012c98904c1f57213d654e932b36281763e62b196c52d
2604,LA,LATAM,LA1515,6859034e37a318bb2984ff5f27428688ea27a71b580c11c8057f0c40f5558352,JFK,BOG,2024-02-04 21:12:00,2024-02-05 01:15:00,237,ON_TIME,0,B739,ECONOMY,33F,66717887-3716-4be4-9078-461c4a7cebfb,M,49,HN,2024-02-02 20:59:00,APP,TARJETA,68.23,USD,68.23,2,1,fac54738587acf45b1c5251e5dcd54a73338c15730ea32eda723dd57da3908c6
2605,LA,LATAM,LA8385,bec5977c15a734964876acc13fbcdbf6f738c2fb016d9afa52ae45a99d2b5cb9,JFK,SJO,2025-02-11 21:20:00,2025-02-12 03:49:00,386,ON_TIME,0,B767,ECONOMY,38F,86eda07c-c8be-4eda-8baa-fe9673ec1bce,F,20,SV,2024-10-21 23:13:00,APP,PUNTOS,83.25,USD,83.25,1,0,f7b99460ed2a18f5539670d189abe0ccf9f7709039e516860c7d8f9f66801b08
2606,B6,JETBLUE,B60675,6e34e35fc8b66767df068d2a2cd6e887aa379bf80ebf8bd4a45f75e12f369026,BCN,SAP,2025-01-05 13:25:00,2025-01-05 22:20:00,390,DELAYED,146,B777,BUSINESS,7B,37707a7f-1059-4ae0-824c-4e252393fcb6,M,35,SV,2024-09-28 11:25:00,APP,TRANSFERENCIA,122.85,EUR,133.91,1,0,ac6f1111fcfd59a660556e6ebba881230e66ee9b787544633b56da3d29614e0a
2607,UA,UNITED,UA4575,7f6f50389b6bcf31eff225d341f85fa21a312965a9aa82bd8e386d877cc56ccc,SAP,JFK,2024-03-01 02:07:00,2024-03-01 08:11:00,252,DELAYED,98,B738,ECONOMY,30B,5fa156b8-6d20-4118-8e9c-176dd530a6f7,M,31,GT,2023-11-05 19:34:00,WEB,TARJETA,93.67,USD,93.67,1,0,4d02fe2539f9474380c36a6b8becade6485070e5e9c032f8137afe61a3d8e0c9
2608,AM,AEROMEXICO,AM1690,44d5b513eebf75b0149c4cc248de13c77d332f1d91bbd62317b1de6b0eab31ce,SJO,PTY,2024-04-02 19:15:00,2024-04-02 22:38:00,208,ON_TIME,0,CRJ9,ECONOMY,32C,747b928b-3a47-4517-9308-d8229d0a0a30,F,38,CR,2024-02-15 23:42:00,CALL_CENTER,TARJETA,97.17,USD,97.17,3,2,117c07e19e28f9cbfb5c795b9bed1d475d869f15486990776b946b91b7babeea
2609,BA,BRITISH AIRWAYS,BA1361,39b4413036c3a3351a682a3fe083a50f35bc788d71a565a1a92fc6a74b890708,PTY,LAX,2025-01-23 03:33:00,2025-01-23 10:04:00,209,DELAYED,183,A320,ECONOMY,34F,34ec16f0-3909-4183-96cd-13b471ff9268,M,37,ES,2025-01-19 10:40:00,APP,PAYPAL,68.21,USD,68.21,0,0,cb2bdae39391887e4d198152d2cd0c9d96e4be2190e48c5e7365210a34589a13
2610,IB,IBERIA,IB9426,99864db36465422082a8127f7a592b6fbc4acd03ae1e2a05bf92fccb4a6927b4,GUA,HAV,2024-10-30 08:00:00,2024-10-30 10:46:00,163,ON_TIME,0,E190,ECONOMY,28D,6124f87c-5df3-49bd-a10a-2d3cb0deb9e5,M,27,CR,2024-10-15 19:42:00,CALL_CENTER,TARJETA,53.54,MXN,3.11,2,1,e6c990813e302ad58485a3c9abbea9879e5ee8e8e0bb8b5d157e802d52b37ade
2611,DL,DELTA,DL6384,1fe742d56c5ca137c5b5c7ce652ad88b9efc1573bc29089ab3d9c4f5b26b58f7,SAL,SAP,2025-04-16 22:33:00,,,CANCELLED,,B757,ECONOMY,,103c920d-6410-442a-bc81-ff79139f1726,F,57,ES,2025-03-18 06:15:00,AGENCIA,TARJETA,81.84,EUR,89.21,0,0,76aeb4d8b20566a0e39d3d9637f70d0d3e769dd8ab999dde9529faa5fc2d21b2
2612,FR,RYANAIR,FR2720,6afc3a8ff706f182b315e540994d9bef39087f7f71dfc383051e57f8f93e6430,SJO,HAV,2025-11-10 20:25:00,2025-11-11 03:01:00,393,ON_TIME,0,B738,ECONOMY,42F,7fa39d20-3fdd-4e9b-a47a-19c19a341f84,M,31,PA,2025-10-07 03:31:00,WEB,PAYPAL,58.85,USD,58.85,1,0,9b204fc09d793d4d94ecb9d1eb75d6d911ab3a38cd35fb911cac37eb7182ca52
2613,AA,AMERICAN AIRLINES,AA9066,04fa61c57e2f7a9479b3e5b0a2280e49098a600963c7d07ae88acbb2adb7cb30,BCN,CUN,2024-11-30 19:01:00,,,CANCELLED,,B737,ECONOMY,,a3008d88-9fcb-48f9-a0b8-d8a270b69db1,M,72,US,2024-09-20 10:27:00,AEROPUERTO,PAYPAL,55.94,USD,55.94,0,0,610239f6883006ec7ab8fff7b07eb6661c867ea379e46ff524aad2af2db7c6a5
2614,DL,DELTA,DL3526,07f36e94bf6ba4e019528e568d22c46e2f3403287d1cde9b0eaa26e06c88aab3,BOG,JFK,2024-09-25 00:57:00,2024-09-25 05:57:00,307,ON_TIME,0,B777,PREMIUM_ECONOMY,15B,9fb136b9-e722-4dd5-acc2-b76ea6cd58f5,F,28,CU,2024-06-30 12:39:00,CALL_CENTER,TARJETA,127.18,EUR,138.63,3,2,b59d70caf06a8ec06fed0355c12c5c167a7d452b75bc2771969d5e08132518bd
2615,AA,AMERICAN AIRLINES,AA8768,fd8e69c2423fd0b84f8cb0fc71d187e1b36c12468a836c435934a89c9923d982,PTY,HAV,2025-01-31 19:34:00,2025-02-01 00:15:00,265,ON_TIME,0,E190,PREMIUM_ECONOMY,13C,9eb2ae1e-dc3a-4352-a753-5bb636c02d60,X,41,CU,2024-11-03 12:49:00,WEB,PAYPAL,153.75,USD,153.75,2,1,af782afc5706d7db9a31db613175599e2e737fccbdc235404acc3a7c9e872781
2616,CM,COPA AIRLINES,CM5736,09210b74db8fe35a48a5eae2775ff443da609f0189aa586ccb45cd9aa9399334,BCN,LAX,2024-08-28 05:55:00,2024-08-28 10:42:00,273,ON_TIME,0,B777,ECONOMY,44F,05b5c982-2676-485f-a0fd-1b84ff71da43,F,57,GT,2024-05-27 18:21:00,APP,PAYPAL,97.24,USD,97.24,1,0,372a21a86688e869b7e5b9d41546a2dbc58c29c25ee597b427e9274f60002538
2617,B6,JETBLUE,B67335,ac1c519d3db112195d78f0655d70ae60b11c5a6086fad37e6e73d61919fcac5e,MIA,PTY,2025-05-23 19:33:00,2025-05-24 01:47:00,383,DIVERTED,0,B777,ECONOMY,35A,b6e5863c-761f-4136-a2dd-1204991e6292,M,20,CR,2025-02-17 20:44:00,AEROPUERTO,EFECTIVO,74.45,USD,74.45,0,0,e6c990813e302ad58485a3c9abbea9879e5ee8e8e0bb8b5d157e802d52b37ade
2618,WN,SOUTHWEST,WN2613,e91b3dbc14e6a5eea0ce011e946f62f80ad372fb80b849899b8f064286cb58cb,SAL,HAV,2024-07-09 03:55:00,2024-07-09 05:13:00,65,ON_TIME,0,CRJ9,BUSINESS,6A,4628ba6a-58b4-44be-84ad-f59d570eebf4,M,38,SV,2024-05-16 09:17:00,CALL_CENTER,EFECTIVO,369.58,USD,369.58,2,1,ac6f1111fcfd59a660556e6ebba881230e66ee9b787544633b56da3d29614e0a
2619,LA,LATAM,LA9998,ad4a47b6c0c623a7e68c00a1c0cdc7819cc9784d246e2d1bb2b79fad3cbaec9b,LAX,MIA,2024-09-13 21:26:00,2024-09-14 00:00:00,150,ON_TIME,0,CRJ9,FIRST,1C,e0ffbd45-d6a7-49cf-9aa1-ccb699514269,F,15,CR,2024-07-06 01:28:00,AGENCIA,TARJETA,471.5,USD,471.5,1,0,117c07e19e28f9cbfb5c795b9bed1d475d869f15486990776b946b91b7babeea
2620,FR,RYANAIR,FR1994,23cc85979f0e06a57d2fde5a09dbe463b589e80308ba33f943fd4538a1bce238,BOG,LIM,2025-12-14 11:29:00,2025-12-14 16:23:00,270,ON_TIME,0,A319,ECONOMY,32D,44260203-13ea-47d4-a8dd-f22144cd59e5,F,36,PE,2025-12-10 03:26:00,AEROPUERTO,TARJETA,109.21,GTQ,13.98,0,0,5f5c32ab303bd7c6f93620d277208b2983727851bbc1fb806ec2f15d5ff0eb7d
2621,IB,IBERIA,IB7853,5776e200d024b11261fa41209f538381719ce068acb1a4a58bf25f0d759e25c7,SJO,MIA,2025-05-17 21:24:00,2025-05-18 02:46:00,306,ON_TIME,0,B737,ECONOMY,25A,cd9fed4c-04cf-427d-b251-f4402555b06f,M,32,CO,2025-03-02 09:54:00,AEROPUERTO,PUNTOS,60.65,USD,60.65,0,0,1957692af881d16b487be85f68869bdef8c53aa563aeb3821ab44e98e9bae0d1
2622,CM,COPA AIRLINES,CM9481,2c8477aeddd630d4ad4bc64773b89b2212244ea409f00e59e5c944345263bb1c,BCN,LAX,2025-03-13 04:31:00,2025-03-13 10:17:00,328,ON_TIME,0,B757,ECONOMY,40A,39405113-d480-458c-a41a-a8a273a0040b,M,43,CO,2025-01-13 17:16:00,WEB,TRANSFERENCIA,102.42,MXN,5.94,1,0,1957692af881d16b487be85f68869bdef8c53aa563aeb3821ab44e98e9bae0d1
2623,WN,SOUTHWEST,WN5458,8a4e586fa6630ac4e57d46653b32944997613df5fca6974c79ac57ba8339cb02,HAV,SAL,2024-05-11 12:36:00,2024-05-11 19:28:00,393,ON_TIME,0,B737,BUSINESS,5A,7cd6928b-2f2b-43bc-aef7-0833f32d65a3,F,46,GT,2024-04-06 22:15:00,CALL_CENTER,TARJETA,178.35,MXN,10.34,1,0,372a21a86688e869b7e5b9d41546a2dbc58c29c25ee597b427e9274f60002538
2624,CM,COPA AIRLINES,CM5818,6de8b75e959adee36641da8b4b8eebb1fcea87773b7e8474abe1de61ab1b7c33,SAP,HAV,2025-06-22 18:46:00,2025-06-22 20:26:00,82,ON_TIME,0,B738,ECONOMY,24C,ef78da7a-9d2a-4113-b72d-08525039b883,F,26,HN,2025-04-09 09:00:00,AGENCIA,EFECTIVO,47.2,USD,47.2,2,1,5543c59f428079cfe03d44de9b519b92d3c88f4b3f1652a56c1b9bac45d44eb7
2625,WN,SOUTHWEST,WN3954,5724151e234d77913f7eee4d1c8eaa6185154cd7adc63fb1533d5c2e9f0231e2,SAP,CUN,2025-10-14 14:30:00,2025-10-14 18:12:00,197,ON_TIME,0,A321,ECONOMY,41E,2c8a4d8b-cf0b-4eef-9bbe-2e4807c46b37,F,44,CO,2025-09-29 19:30:00,AGENCIA,PAYPAL,94.48,USD,94.48,1,0,4f206a7c2b5d26cbf1f6bf148bdd0e4f69558ca42ae217e3ad9c94f9602dcd4b
2626,FR,RYANAIR,FR2277,e129501d7dc65e68731c98ff5f7288761963f62e794177fac15d657c960f2e87,BCN,MIA,2024-03-20 06:33:00,2024-03-20 09:19:00,149,ON_TIME,0,B738,ECONOMY,39C,704ca59b-e117-49ef-9901-2bacfa5c3472,F,21,CO,2024-03-16 13:37:00,WEB,PAYPAL,67.46,USD,67.46,1,0,4f206a7c2b5d26cbf1f6bf148bdd0e4f69558ca42ae217e3ad9c94f9602dcd4b
2627,IB,IBERIA,IB3107,cb22611bc14b36974f376a060e69ff9efa46c58c37005531795bb7823d61985f,SAP,SJO,2024-10-21 22:17:00,2024-10-22 02:08:00,213,ON_TIME,0,B737,ECONOMY,43F,e4f63659-b4cb-42a2-a04c-5869eb3c808a,F,27,CU,2024-06-25 01:13:00,AGENCIA,PAYPAL,48.47,GTQ,6.2,1,0,b59d70caf06a8ec06fed0355c12c5c167a7d452b75bc2771969d5e08132518bd
2628,BA,BRITISH AIRWAYS,BA0482,ee7077acd563837ef9ddb4d4dc06c7fa94a510e45a4ac3490c5b44fdf3d8c13c,JFK,CUN,2024-05-12 13:06:00,2024-05-12 17:03:00,215,ON_TIME,0,B787,ECONOMY,32D,3e80c2bd-8368-4571-a5d0-e102b8ba17f7,F,23,MX,2024-04-24 10:57:00,AGENCIA,TRANSFERENCIA,54.77,MXN,3.18,2,1,859eb508bc50eff0ecd8187d18ffd054a3200c408047b3329a8f9a319e13acee
2629,IB,IBERIA,IB2120,6f32879e6a9597658714d06eda968d203b8cd366e260f92b13cfd31e79853f1a,SJO,MAD,2024-10-01 18:53:00,2024-10-01 21:48:00,177,ON_TIME,0,B738,ECONOMY,31C,7de2ee26-d931-429d-a7f0-c3457cb03b39,F,28,PA,2024-08-10 14:16:00,CALL_CENTER,TARJETA,62.89,USD,62.89,2,1,d28168c4a108b1ccd1b24caae8806f01696c2464b4d640b7bc083b75ccae06d9
2630,AM,AEROMEXICO,AM6855,6a026dc168ff775115431b08a6ed7dd3645cce310c2de302d8b43740a370aeeb,MAD,LAX,2025-12-05 12:33:00,,,CANCELLED,,B767,BUSINESS,,1ee74559-e8ec-4f0a-839c-339f89959130,M,12,GT,2025-10-23 23:29:00,WEB,PAYPAL,363.7,USD,363.7,1,0,4d02fe2539f9474380c36a6b8becade6485070e5e9c032f8137afe61a3d8e0c9
2631,UA,UNITED,UA2716,82fbdfa598471f9131643960b74323496a2e4ef64c886a076806866930623295,HAV,SJO,2024-12-06 06:57:00,2024-12-06 13:00:00,339,ON_TIME,0,A319,ECONOMY,41A,8f296011-e4c3-4dec-b3f7-919218f8cc9c,F,50,ES,2024-09-05 10:44:00,AEROPUERTO,TRANSFERENCIA,62.01,USD,62.01,0,0,76aeb4d8b20566a0e39d3d9637f70d0d3e769dd8ab999dde9529faa5fc2d21b2
2632,IB,IBERIA,IB2762,c200ee48eba629e5fc674b970a908a6b554daaaa86d0777beab0c87cd31888b9,LAX,SAL,2024-06-21 18:49:00,2024-06-21 23:51:00,312,ON_TIME,0,B777,BUSINESS,8E,7d8285f4-2a32-44d5-8045-b8a79e60164b,F,37,MX,2024-04-24 03:16:00,APP,TRANSFERENCIA,207.39,USD,207.39,1,0,859eb508bc50eff0ecd8187d18ffd054a3200c408047b3329a8f9a319e13acee
2633,AA,AMERICAN AIRLINES,AA6697,d7e95bcdd11ac319fa6bd91b401baaa84e5f9b002f112e8b8c329df0252d320c,MIA,BCN,2024-05-03 04:36:00,2024-05-03 11:09:00,372,ON_TIME,0,B787,ECONOMY,29D,f0fb3f03-66a7-455d-9181-ec77071b6b06,M,49,PE,2024-04-10 05:48:00,WEB,EFECTIVO,61.16,USD,61.16,1,0,b08d641bfc5f2e867b2bd81c6fe358738601a6a80b66880431fe6dc2a6ea27d0
2634,LA,LATAM,LA4579,58cfce9a575115e7d20cdee526506ec0c1b0081a44379d85cedaf673d5c5203e,PTY,SJO,2025-08-03 01:37:00,2025-08-03 03:51:00,119,ON_TIME,0,B738,PREMIUM_ECONOMY,15A,d0a457fc-a114-427a-94df-bc84db7df259,F,48,MX,2024-12-27 23:37:00,AEROPUERTO,PAYPAL,90.77,MXN,5.26,1,0,859eb508bc50eff0ecd8187d18ffd054a3200c408047b3329a8f9a319e13acee
2635,FR,RYANAIR,FR5231,57ecf3626a89ba16b62dcbd5bf51bc760df194632c0e10a4fe3c618a1b869be3,JFK,CUN,2024-11-02 19:45:00,2024-11-02 22:29:00,169,ON_TIME,0,B739,ECONOMY,21D,7d9acc07-ab66-42d7-8ef2-d6d4778d9e13,M,16,HN,2024-10-03 07:55:00,CALL_CENTER,PUNTOS,104.95,USD,104.95,0,0,fac54738587acf45b1c5251e5dcd54a73338c15730ea32eda723dd57da3908c6
2636,DL,DELTA,DL0205,6ea41e473f074788486f308bcdb30d2bda4b57785e4aa7bb980ed09881380ebe,MIA,HAV,2025-06-24 02:38:00,2025-06-24 07:23:00,268,ON_TIME,0,B737,ECONOMY,26C,10d2003d-e22f-4815-954b-e2f99967feab,M,50,CR,2025-04-04 23:59:00,WEB,PAYPAL,201.5,MXN,11.69,1,0,e6c990813e302ad58485a3c9abbea9879e5ee8e8e0bb8b5d157e802d52b37ade
2637,B6,JETBLUE,B66493,b3c8dd79fcc418b2211056e5c5aebdd8a8d70d4d9acda967c658d2631e3e74af,LAX,MAD,2025-09-18 06:03:00,2025-09-18 09:13:00,179,ON_TIME,0,E190,ECONOMY,41A,36613b3f-358e-4b23-b3ae-b3fd09bf92ef,F,18,HN,2025-08-15 03:42:00,WEB,PAYPAL,104.02,USD,104.02,2,1,5543c59f428079cfe03d44de9b519b92d3c88f4b3f1652a56c1b9bac45d44eb7
2638,IB,IBERIA,IB2202,a09b5caba22c0e37eb0926516b84d4a09692ff0a6fcbc3d9c9a4f718e96f16af,GUA,HAV,2024-05-31 00:35:00,2024-05-31 06:33:00,354,ON_TIME,0,A320,ECONOMY,30F,ee726973-77fe-43dd-904e-b7069b354967,M,28,SV,2024-04-23 00:49:00,APP,TARJETA,107.14,MXN,6.21,1,0,ac6f1111fcfd59a660556e6ebba881230e66ee9b787544633b56da3d29614e0a
2639,WN,SOUTHWEST,WN9863,bd60f210e64ff29f23729a6c04f959b0d9167226ce27582d710058ca88bde4bc,HAV,LAX,2025-02-15 17:00:00,2025-02-15 22:41:00,334,ON_TIME,0,B767,ECONOMY,27D,9c99c04d-50c3-4d82-a1a5-1ebfcea0e2f5,M,14,SV,2024-11-12 20:59:00,AEROPUERTO,TARJETA,52.35,MXN,3.04,1,0,ac6f1111fcfd59a660556e6ebba881230e66ee9b787544633b56da3d29614e0a
2640,AV,AVIANCA,AV6935,f9758ee13ae37a82cd0c77a8f8b4e45276a5819790f0ef4588c0fc552f11b4d4,MAD,SAP,2024-03-31 17:24:00,2024-03-31 23:08:00,331,ON_TIME,0,E190,ECONOMY,36D,e900fec5-98c6-4f44-b8a2-b651bfd4947b,M,23,US,2024-01-09 02:52:00,AEROPUERTO,TARJETA,83.73,MXN,4.86,2,1,610239f6883006ec7ab8fff7b07eb6661c867ea379e46ff524aad2af2db7c6a5
2641,IB,IBERIA,IB8345,c5d40cdea2da620483dc79375dd001dd30d87069312c9c6b4987682bafbec9b3,LAX,MAD,2025-12-07 00:10:00,2025-12-07 05:19:00,316,ON_TIME,0,B787,ECONOMY,32D,e826c894-fafb-4a79-8a54-6ddcc9aee338,M,25,CO,2025-03-25 10:06:00,CALL_CENTER,PUNTOS,102.58,GTQ,13.13,2,1,1957692af881d16b487be85f68869bdef8c53aa563aeb3821ab44e98e9bae0d1
